filepath,cluster_id
data/corel1k/food/934.jpg,2
data/corel1k/food/935.jpg,0
data/corel1k/food/936.jpg,2
data/corel1k/food/937.jpg,2
data/corel1k/food/938.jpg,7
data/corel1k/food/939.jpg,2
data/corel1k/food/940.jpg,2
data/corel1k/food/941.jpg,8
data/corel1k/food/942.jpg,2
data/corel1k/food/943.jpg,4
data/corel1k/food/944.jpg,2
data/corel1k/food/945.jpg,2
data/corel1k/food/946.jpg,2
data/corel1k/food/947.jpg,8
data/corel1k/food/948.jpg,8
data/corel1k/food/949.jpg,8
data/corel1k/food/950.jpg,8
data/corel1k/food/951.jpg,0
data/corel1k/food/952.jpg,6
data/corel1k/food/953.jpg,4
data/corel1k/food/954.jpg,0
data/corel1k/food/955.jpg,0
data/corel1k/food/956.jpg,0
data/corel1k/food/957.jpg,2
data/corel1k/food/958.jpg,8
data/corel1k/food/959.jpg,4
data/corel1k/food/960.jpg,2
data/corel1k/food/961.jpg,8
data/corel1k/food/962.jpg,2
data/corel1k/food/963.jpg,8
data/corel1k/food/964.jpg,8
data/corel1k/food/965.jpg,8
data/corel1k/food/966.jpg,0
data/corel1k/food/967.jpg,2
data/corel1k/food/968.jpg,3
data/corel1k/food/969.jpg,9
data/corel1k/food/970.jpg,9
data/corel1k/food/971.jpg,0
data/corel1k/food/972.jpg,8
data/corel1k/food/973.jpg,8
data/corel1k/food/974.jpg,2
data/corel1k/food/975.jpg,2
data/corel1k/food/976.jpg,2
data/corel1k/food/977.jpg,2
data/corel1k/food/978.jpg,0
data/corel1k/food/979.jpg,0
data/corel1k/food/980.jpg,8
data/corel1k/food/981.jpg,0
data/corel1k/food/982.jpg,9
data/corel1k/food/983.jpg,8
data/corel1k/food/984.jpg,2
data/corel1k/food/985.jpg,2
data/corel1k/food/986.jpg,2
data/corel1k/food/987.jpg,2
data/corel1k/food/988.jpg,2
data/corel1k/food/989.jpg,8
data/corel1k/food/990.jpg,2
data/corel1k/food/991.jpg,2
data/corel1k/food/992.jpg,2
data/corel1k/food/993.jpg,8
data/corel1k/food/994.jpg,0
data/corel1k/food/995.jpg,7
data/corel1k/food/996.jpg,2
data/corel1k/food/997.jpg,8
data/corel1k/food/998.jpg,0
data/corel1k/food/999.jpg,2
data/corel1k/horses/700.jpg,7
data/corel1k/horses/701.jpg,0
data/corel1k/horses/702.jpg,2
data/corel1k/horses/703.jpg,2
data/corel1k/horses/704.jpg,3
data/corel1k/horses/705.jpg,2
data/corel1k/horses/706.jpg,0
data/corel1k/horses/707.jpg,3
data/corel1k/horses/708.jpg,2
data/corel1k/horses/709.jpg,4
data/corel1k/horses/710.jpg,7
data/corel1k/horses/711.jpg,3
data/corel1k/horses/712.jpg,0
data/corel1k/horses/713.jpg,0
data/corel1k/horses/714.jpg,4
data/corel1k/horses/715.jpg,4
data/corel1k/horses/716.jpg,3
data/corel1k/horses/717.jpg,7
data/corel1k/horses/718.jpg,0
data/corel1k/horses/719.jpg,3
data/corel1k/horses/720.jpg,3
data/corel1k/horses/721.jpg,7
data/corel1k/horses/722.jpg,7
data/corel1k/horses/723.jpg,0
data/corel1k/horses/724.jpg,7
data/corel1k/horses/725.jpg,0
data/corel1k/horses/726.jpg,3
data/corel1k/horses/727.jpg,3
data/corel1k/horses/728.jpg,3
data/corel1k/horses/729.jpg,3
data/corel1k/horses/730.jpg,0
data/corel1k/horses/731.jpg,3
data/corel1k/horses/732.jpg,3
data/corel1k/horses/733.jpg,7
data/corel1k/horses/734.jpg,3
data/corel1k/horses/735.jpg,0
data/corel1k/horses/736.jpg,0
data/corel1k/horses/737.jpg,0
data/corel1k/horses/738.jpg,3
data/corel1k/horses/739.jpg,3
data/corel1k/horses/740.jpg,0
data/corel1k/horses/741.jpg,3
data/corel1k/horses/742.jpg,0
data/corel1k/horses/743.jpg,3
data/corel1k/horses/744.jpg,3
data/corel1k/horses/745.jpg,3
data/corel1k/horses/746.jpg,3
data/corel1k/horses/747.jpg,3
data/corel1k/horses/748.jpg,3
data/corel1k/horses/749.jpg,3
data/corel1k/horses/750.jpg,3
data/corel1k/horses/751.jpg,3
data/corel1k/horses/752.jpg,3
data/corel1k/horses/753.jpg,3
data/corel1k/horses/754.jpg,3
data/corel1k/horses/755.jpg,3
data/corel1k/horses/756.jpg,3
data/corel1k/horses/757.jpg,3
data/corel1k/horses/758.jpg,3
data/corel1k/horses/759.jpg,0
data/corel1k/horses/760.jpg,3
data/corel1k/horses/761.jpg,3
data/corel1k/horses/762.jpg,3
data/corel1k/horses/763.jpg,0
data/corel1k/horses/764.jpg,3
data/corel1k/horses/765.jpg,3
data/corel1k/horses/766.jpg,3
data/corel1k/horses/767.jpg,0
data/corel1k/horses/768.jpg,3
data/corel1k/horses/769.jpg,0
data/corel1k/horses/770.jpg,0
data/corel1k/horses/771.jpg,9
data/corel1k/horses/772.jpg,0
data/corel1k/horses/773.jpg,0
data/corel1k/horses/774.jpg,3
data/corel1k/horses/775.jpg,3
data/corel1k/horses/776.jpg,3
data/corel1k/horses/777.jpg,3
data/corel1k/horses/778.jpg,3
data/corel1k/horses/779.jpg,0
data/corel1k/horses/780.jpg,3
data/corel1k/horses/781.jpg,0
data/corel1k/horses/782.jpg,3
data/corel1k/horses/783.jpg,3
data/corel1k/horses/784.jpg,0
data/corel1k/horses/785.jpg,3
data/corel1k/horses/786.jpg,0
data/corel1k/horses/787.jpg,7
data/corel1k/horses/788.jpg,3
data/corel1k/horses/789.jpg,3
data/corel1k/horses/790.jpg,3
data/corel1k/horses/791.jpg,0
data/corel1k/horses/792.jpg,0
data/corel1k/horses/793.jpg,3
data/corel1k/horses/794.jpg,3
data/corel1k/horses/795.jpg,0
data/corel1k/horses/796.jpg,3
data/corel1k/horses/797.jpg,3
data/corel1k/horses/798.jpg,0
data/corel1k/horses/799.jpg,3
data/corel1k/mountains/800.jpg,2
data/corel1k/mountains/801.jpg,8
data/corel1k/mountains/802.jpg,2
data/corel1k/mountains/803.jpg,2
data/corel1k/mountains/804.jpg,5
data/corel1k/mountains/805.jpg,8
data/corel1k/mountains/806.jpg,8
data/corel1k/mountains/807.jpg,7
data/corel1k/mountains/808.jpg,7
data/corel1k/mountains/809.jpg,3
data/corel1k/mountains/810.jpg,9
data/corel1k/mountains/811.jpg,5
data/corel1k/mountains/812.jpg,7
data/corel1k/mountains/813.jpg,8
data/corel1k/mountains/814.jpg,7
data/corel1k/mountains/815.jpg,7
data/corel1k/mountains/816.jpg,0
data/corel1k/mountains/817.jpg,7
data/corel1k/mountains/818.jpg,8
data/corel1k/mountains/819.jpg,3
data/corel1k/mountains/820.jpg,8
data/corel1k/mountains/821.jpg,5
data/corel1k/mountains/822.jpg,8
data/corel1k/mountains/823.jpg,3
data/corel1k/mountains/824.jpg,8
data/corel1k/mountains/825.jpg,0
data/corel1k/mountains/826.jpg,8
data/corel1k/mountains/827.jpg,5
data/corel1k/mountains/828.jpg,5
data/corel1k/mountains/829.jpg,8
data/corel1k/mountains/830.jpg,7
data/corel1k/mountains/831.jpg,2
data/corel1k/mountains/832.jpg,7
data/corel1k/mountains/833.jpg,8
data/corel1k/mountains/834.jpg,8
data/corel1k/mountains/835.jpg,8
data/corel1k/mountains/836.jpg,7
data/corel1k/mountains/837.jpg,2
data/corel1k/mountains/838.jpg,7
data/corel1k/mountains/839.jpg,2
data/corel1k/mountains/840.jpg,7
data/corel1k/mountains/841.jpg,3
data/corel1k/mountains/842.jpg,0
data/corel1k/mountains/843.jpg,7
data/corel1k/mountains/844.jpg,5
data/corel1k/mountains/845.jpg,8
data/corel1k/mountains/846.jpg,8
data/corel1k/mountains/847.jpg,7
data/corel1k/mountains/848.jpg,0
data/corel1k/mountains/849.jpg,8
data/corel1k/mountains/850.jpg,7
data/corel1k/mountains/851.jpg,0
data/corel1k/mountains/852.jpg,7
data/corel1k/mountains/853.jpg,9
data/corel1k/mountains/854.jpg,2
data/corel1k/mountains/855.jpg,7
data/corel1k/mountains/856.jpg,7
data/corel1k/mountains/857.jpg,0
data/corel1k/mountains/858.jpg,7
data/corel1k/mountains/859.jpg,5
data/corel1k/mountains/860.jpg,2
data/corel1k/mountains/861.jpg,7
data/corel1k/mountains/862.jpg,8
data/corel1k/mountains/863.jpg,8
data/corel1k/mountains/864.jpg,8
data/corel1k/mountains/865.jpg,7
data/corel1k/mountains/866.jpg,7
data/corel1k/mountains/867.jpg,1
data/corel1k/mountains/868.jpg,7
data/corel1k/mountains/869.jpg,0
data/corel1k/mountains/870.jpg,2
data/corel1k/mountains/871.jpg,5
data/corel1k/mountains/872.jpg,7
data/corel1k/mountains/873.jpg,8
data/corel1k/mountains/874.jpg,3
data/corel1k/mountains/875.jpg,8
data/corel1k/mountains/876.jpg,5
data/corel1k/mountains/877.jpg,8
data/corel1k/mountains/878.jpg,8
data/corel1k/mountains/879.jpg,8
data/corel1k/mountains/880.jpg,7
data/corel1k/mountains/881.jpg,3
data/corel1k/mountains/882.jpg,2
data/corel1k/mountains/883.jpg,7
data/corel1k/mountains/884.jpg,7
data/corel1k/mountains/885.jpg,8
data/corel1k/mountains/886.jpg,8
data/corel1k/mountains/887.jpg,0
data/corel1k/mountains/888.jpg,2
data/corel1k/mountains/889.jpg,3
data/corel1k/mountains/890.jpg,8
data/corel1k/mountains/891.jpg,2
data/corel1k/mountains/892.jpg,5
data/corel1k/mountains/893.jpg,0
data/corel1k/mountains/894.jpg,3
data/corel1k/mountains/895.jpg,2
data/corel1k/mountains/896.jpg,3
data/corel1k/mountains/897.jpg,3
data/corel1k/mountains/898.jpg,7
data/corel1k/mountains/899.jpg,8
